index,unique_id,ds,NBEATS,NHITS
316,hotel_56,2023-07-09 00:00:00,0.8852972388267517,0.9039732217788696
317,hotel_56,2023-07-10 00:00:00,0.9154801368713379,0.9309940934181213
318,hotel_56,2023-07-11 00:00:00,0.9705202579498291,0.9840463399887085
319,hotel_56,2023-07-12 00:00:00,0.9435158371925354,0.9653381705284119
320,hotel_56,2023-07-13 00:00:00,0.9221490621566772,0.9134193658828735
321,hotel_56,2023-07-14 00:00:00,0.9673122763633728,0.9708478450775146
322,hotel_56,2023-07-15 00:00:00,0.9721651077270508,0.9799093008041382
323,hotel_56,2023-07-16 00:00:00,0.876329779624939,0.8904877305030823
324,hotel_56,2023-07-17 00:00:00,0.9311262965202332,0.9272245168685913
325,hotel_56,2023-07-18 00:00:00,0.9904059767723083,0.9830703735351562
326,hotel_56,2023-07-19 00:00:00,0.9480397701263428,0.9618136286735535
327,hotel_56,2023-07-20 00:00:00,0.9366924166679382,0.90887850522995
328,hotel_56,2023-07-21 00:00:00,0.9685823917388916,0.9765704274177551
329,hotel_56,2023-07-22 00:00:00,0.9750523567199707,0.9825456142425537
330,hotel_56,2023-07-23 00:00:00,0.8726217746734619,0.9067157506942749
331,hotel_56,2023-07-24 00:00:00,0.924238920211792,0.9324178695678711
332,hotel_56,2023-07-25 00:00:00,0.9838868975639343,0.9907589554786682
333,hotel_56,2023-07-26 00:00:00,0.9609487056732178,0.964745819568634
334,hotel_56,2023-07-27 00:00:00,0.9439866542816162,0.9107921719551086
335,hotel_56,2023-07-28 00:00:00,0.9668327569961548,0.9702096581459045
336,hotel_63,2023-07-01 00:00:00,0.9002779126167297,0.9439815878868103
337,hotel_63,2023-07-02 00:00:00,0.6982114315032959,0.6826140284538269
338,hotel_63,2023-07-03 00:00:00,0.7581430077552795,0.6927663087844849
339,hotel_63,2023-07-04 00:00:00,0.8373048305511475,0.8046467304229736
340,hotel_63,2023-07-05 00:00:00,0.8503726124763489,0.8387203216552734
341,hotel_63,2023-07-06 00:00:00,0.8449796438217163,0.8144775629043579
342,hotel_63,2023-07-07 00:00:00,0.9147934317588806,0.9037344455718994
343,hotel_63,2023-07-08 00:00:00,0.9441301822662354,0.9513523578643799
344,hotel_63,2023-07-09 00:00:00,0.7060533165931702,0.7045760154724121
345,hotel_63,2023-07-10 00:00:00,0.744694709777832,0.7059531211853027
346,hotel_63,2023-07-11 00:00:00,0.8647156953811646,0.8213924169540405
347,hotel_63,2023-07-12 00:00:00,0.8705768585205078,0.8460878729820251
348,hotel_63,2023-07-13 00:00:00,0.8695681095123291,0.8091688752174377
349,hotel_63,2023-07-14 00:00:00,0.9278643727302551,0.9312712550163269
350,hotel_63,2023-07-15 00:00:00,0.9636839628219604,0.9458255767822266
